account,tokens,protocol,score,rank,explanation
0x27dd12a74b3c57ff67dc863cb39ee799091ebdb1,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x74adef0dadabcc43440298f3370b1449ada21b09,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x19e955bf7546321120f60cdea62b02e33f130386,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x087f5e13182328db2b7855c7bb0c2a6e302961d3,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xef231e46fae1eaf6f7589840bb0f8f3dac07d381,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xb57b26a3bbd91933c9394f2b3b874a14b42e02e3,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x36ee5ad97e5ae08c18104124cbee0bb8580bae0e,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x5789c0286792a91bedcfb9ad6d7c74dd8a510441,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x3058a0d5e8e1a7b15dbf13eb3d411ee3efea70d9,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x133582e929cc85f33ac0603ea2217f96b37a0777,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x9b82cffdc1b8a3c79de7ea0f2df7733f31a6a060,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xa40613690a1505057f0c84dfa6f646fd550f1df3,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x10b17a2928fede80bf36816b2454e01cb120cc61,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x430acf422d1d655c995d78438a240632dce5bc9c,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x566b7183dd92d90f031541d964389834ec964746,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x6342d32b36af78164f535e5d6e049e127a0230bb,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x6d68ce90f5c48d928af4c2d7ccdd227d9a8c7b0a,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x1dab89b8cbbae0d5c3d8b8c91a0e90da90881a15,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x45393b52678bb3381e39865ab4b65c66d6f54746,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x1f172f66730d2ef5cae06ede52f2c0c26055ba56,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x5d1f180c7009662b2da1a9d83cd8444f5ad485ca,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xb4f0b76187026309f9522e4a7235c27a1a94f9f1,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x73c0d297b7845f5c1aa6eb025eb4d9a0d98f0663,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xa2aea547f9ceba69cec6124741775743979545ac,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xef3e33334851212b4ebe16601e5adbe5afa0103a,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x51cdff4faa2abb5371866c178e9da0249a818446,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x4bcc170af3950fa0c72c324edd563a566ff6a9c2,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x1b2cdecea1a5b82ec51b7aefc45c500da87f442d,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xe772b76ec96032baf85886ae2d41cc10ad1b9632,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x622dd5bfd19fd49dc7371ba9db2611081c99056e,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x19f372338364550b5fe17fb1c97852ecb08579ed,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x8e58afd54b06cbf43b0998ba852a2d257c4e7cbd,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xac8c93fee9d95e4379367faa99c86e505d5c4ef0,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xe2768806620471d87771da5195a6494800dc700e,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xd391569c812235f204795714d07066a57bf99e2d,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x3d27bf99fccfac60903af7468e24a29db90aa6c5,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x818802f7159b31bef172403df1e9c4ef1c3a7bfb,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xacd108f2c4f472e6471121609734a3dc7cde4b95,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xf8d7c0cff87aa30058ca5552ac20ec049fc169b4,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xf2188c79c90c85fee94f5476b25d915597ec2c1c,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xaba706539311c3c31da9ebe881831b904461550b,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x98745402b4299cca67028f546dff52f62a15f3c4,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x3a301f5858da5faeb424da2210f3f3a0d949d456,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x7b182fcde3fdeab9a0dcddbe275f6e90430779a0,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xc4f638bc69cdc2f4687949284ed5fcb8a02cfef5,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xd3f2bab7459a4536fd9954e93279cd430a7a2642,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xf67f2ca49e3cdd68aff98fea095edf1fd742c005,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x7a45d2c954b060c2bca4f61b96e964506b7ad8ab,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x1992519fd1b5e18f141a99a5f7e3e1ee1bc0d2a6,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xe65bc0a6eeccc3f68f9ec07eb70168ea6c7c1915,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x8fac06977d6f940bd653d1cfa4719094e7912545,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x3f2c6b8229bb6b50b1fc5345d79d9acb5f7146e7,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x8a3f596a16520b04b5b462f56c29254f12216866,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xa192fcb81a6027c67576c58a8ed86d0278289c5c,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xe49c77e9a1f42a7273034f629ac931667e2f918b,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xb0e4011f4b4a0195c9bb01f1d8aa3dd0f2b7322e,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x85e292964ebc9d159d96cb1da73f3f4cfe8d5b34,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x384a359e3fd3d9693b10884dacbb64f01a83df19,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x584529964416d7945b064eda1f6c788af8905e5e,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xe862e0d240fa24d29caf1b091458d24958cdb198,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x07a3e00f60ba2870765ce2a6b5321b1c98237ef4,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xac706ef4ba6fb3477d86ea9e19df2af96d13a2d4,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xa0c9ecb50fdd859bc378c9f14b685207825a90c5,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xedace1e651ba0d2eb674cb6540d1c0efbbe4c59c,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x160e58e418d107fc3ece00eb85c095a2033d30e9,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xd9ecf4f739504551af9ed0b837b59f49216361c8,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x7a8088f17139478e1b0b1e4f986494fb19d0f4f8,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x87105810e27ea15d7a2755a03dc14bc522ce74ba,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x6cdcd73680df74193a6f83901022139c8e498da4,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xc1f751723d9bb95c35d3ce3c36710d2ed02be84c,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x678a6eaaaee48fc728ac2f67c0d056a9ed16e79a,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x73f5df7ab8ea3b88620b96e356a53cb3cc632cb1,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xc32f722e15190282c3ae2010aac09d38d26db1b0,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x59371132ed9eb0aa7114dd17aeb9d498526c2732,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x19324f23cf8c5d4d23c0827f2f41e3dda2745d2a,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xc2a98e93f3ada1d1436d150936f6f5b2c3519a59,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x5cb29b16d7f68bb0e7ec12a2a5aa7a5235c1913d,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xa8e551414db7b2118a81ffb4f2893b880df06862,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xb35f768bf35d9e25ca48d647c9e91dd6ff2bb865,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x6e93d1880c87a254d142c46f712074f6ce378e14,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xaeea4e4fb6fe3cb2257771f6d2067bfb0a0e9a78,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x0f62d09cd84b4469f58e14c32180d1d7ffc5e87c,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x70c6106d59d3c47bc42e494ebd52298d176913ae,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xfefa41a871fd54f7fbb1580ae543886ea104fad9,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xc92be6364b591c7873d919e2c924270d48e3aa93,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xefe0625dee79b517df6e7358be0189193d1c6009,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xcebcf99dd171427316d5d5c65bc8e5dc107cfc34,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x587a8acd9613705560e5ea9f6304e6ac4777f8ce,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xb82370cc7f9ee48f53640c5adf309bddeeb38e78,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x88a178f57b7c31b7da8b19c18e1df31322806a77,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x5a1596a6fc3453c0bc57ced0e4b12dae9e0d231b,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xa1249e54f0f18ad50f904dd6ad5c741d290f20a5,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x0c5a555c7c1124abebf5e55c484ddfbe9ea42822,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xba1555ddbc9961aae5d569c6dca029d598c51436,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x5df9b2247b1aa522132041d3256f030f0ecd5a3b,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xc24fed398b7f4fb623b135af39455d9c25e3f95e,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xccc0a85779662a384b232655245564d12aa5688f,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x9719ac4feed68721da786710132c3347793d88f2,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xb9dd151121f53451111c8f98f5ad3f442d09d623,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xd81cb5dfcabf2b801f72fbb1900c924379b85a96,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xfa24126c9be03be2c89f18ac0530d452bbf09104,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x6fbdc0fa7c576b7c8a918d4980ab6f0db213df13,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x8c3a64aa67686d3b4699d817c13ff71b12534641,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xd19a73ae570244b8f8c080de6e380f20a9fac2c4,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xb160af41084478567b9e10936670895bb708100e,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x0aad2408e242e3a70fc5be4b08bcb8098998f9da,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x74686d9ece2c66d059425a72ef7fd042211e7b3b,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x7ebd57d3bc9d2c83f540023f6a3b4a3c6eaf05e5,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x1efec764ad9a95a0f6cdac8cf0e442910537dfe7,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x3b2969e61a44be327ddf5a79f34474cea21ce302,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x9d2773e66d41a28cae8ebbdbb7d396fe51ae03de,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x207053a23d86fe3697dc073461f293894a931a72,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x1d7e454ab11603667c211b065246062c95da81d8,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xf5b1aec001b15749fe6b53f8cb5348820fc93f7f,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xda3605d79bc9e6ddef9bc8166c922cf7fd7c01a0,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xdddf58fab219f9bf28228d6b5fcf9e97970811ff,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x753a4c00053678aeeb18199b0fe1adf21ccd738c,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xdb8250f2097362a7e00263d8c60de33f4d3fb027,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x08566bf1e8f98f61a842c086a40b517633ff8999,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x985fac3f83dec820d1fca86055c355a73e49ef3c,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x0bbbadbccd1881d91aefd5c7991fec08c712cc0b,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x11d373f1fc2dae1e4dd0f7fbfe0a7a1b617c240c,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x41c1af09545a5e7c94072240de72429fb1463b36,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x50e634bc3d7db5379cbee9d51dbf11b215f03788,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x927521baeba66f707a77b91910a84ff5ccf3447a,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x4966cc67e137f7cb3f203b108fff3c1ef3688ce3,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xd15386f33b877a55bcc1f1f55cc91337ba1d2b79,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x5d2337cbdccbe243dcdb914fa5f31e333bcf3549,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xc7d1aadac193c242fdf311e41d8542cae1111111,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x0b556312f71a339dda32863a5fedec7809e94482,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x085d0cfe9a7647196a8f77f571e5b81ee3c6eea0,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xd8bb2ef0ccb7dbf5d5c7f968b312f880bf3e52da,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x11245c566f8bff76db49593dfea472c816b08c6b,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xe95ab07a55e8489fe8e81e3281c8b3fd95c7d8af,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xbd2b2d6caf5de5230c52c595e2c5a710983aee04,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x7dcbf9361a6df0fc0350fb24008f3d8cab83a087,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x34e355232986afcd5dd71f317e6ff53ffe30822f,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x1bbdfd96e06e5bf0ab867a82e60125052dd156f2,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x9037cc239b2946746bc7939f9cc8b9dd759622da,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xec2e54c0775f6e27df333114e3cfda7e860d6af1,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xaa96a50a2f67111262fe24576bd85bb56ec65016,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x22bfd731b25d54ab7f978eacb54f1a5fe80903eb,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x8d647ba0efb05c64b654ce20a11e59e7a5af6816,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xf7c3ad464df15c99ebedb756126117baed2b8668,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x3622a7a9e8980036f04e823ef372e2f30c76f978,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x35f5a1ec10deee1256351e37bc78dc80345895f8,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x740922622811a8fc1a5af687aefe6d5bbc460be1,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xab7269f0af64e287b9a5ff6824a5d3dcbeb26b8f,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x4cbbf33f4cfaaa8a467059a97eaa1b2f8521895c,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x464d876a94de8cbc957a81b15a5da34f2b66107a,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x7f688e99ee7dbae3d07b1b5f46e8ff3430fe5835,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x1df40f52d9cc5f64bdefa08e503dd090015891a3,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xdeb0e6be7dd26c57497777579061fdb8562f412d,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x207fd22cc5813c5020e03a6e04ff0f0be7819a70,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x7e6eff4d11780c136f4167c0ecf9a2dd15fea83f,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x8c913aec7443fe2018639133398955e0e17fb0c1,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x2d8a9a1922794a537949cc9c625fbed146c6234c,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x695274dd1dfb519890c27557423f80b8f6cefc45,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x389ced935e3e4aeafbef6e890f9f6d6c36ecdd38,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x59e7af6d13c5f6761deb7c781b6b91d0d3af8359,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x3d713d223817bb2e8403f8e7f2fb5bdfeda1a0d0,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x614c3ce52760343fccb7d908eda39f114620a1e7,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x76149d87a6ba9ea3c864d0643210e71393dd7777,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xea4c988b5c56a1898c50797478097b1cb83cbce7,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xe2320de5d2dda68a9479e4271b704284679e49eb,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x6b2dce929f92566ef5e8735d673937bd66911235,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xef373c29b5761d84782f5888be73a9a2a5f93149,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x515368dcf58b4b32b78dcdf36a5ed85c792b6af0,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xb6d6d6e5591e1d8a2b64e7362c0fb2ed337d4972,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x3a56c67f0661a8cf8e97461d572d6e74c2a40f08,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x946a8be7636838205c08ecb921244533a849633a,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x94b3b2c95a828a3f1a9cab3a6ec576ba5562489b,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x44a013939c11305d5fa94b2bfb544a9e28b4aed7,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x1a15d4dd8a84dbf8426347288154e083901a55f6,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0xc4fcc11b6161c2254df23234f02ce43321146782,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
0x099fe9630ae0a5bb1e0436363b41d3f3676824ce,10631,juicebox.benefits,121,3022,"Never participated in JuiceboxDAO Governance.,Held $JBX for 89 days."
